002135,东南网架
002666,德联集团
601158,重庆水务
000035,中国天楹
600452,涪陵电力
300195,长荣股份
300294,博雅生物
000518,四环生物
002190,成飞集成
000599,青岛双星
600094,大名城
000025,特 力Ａ
002481,双塔食品
002427,尤夫股份
600309,万华化学
600846,同济科技
000833,贵糖股份
002569,步森股份
002199,东晶电子
600723,首商股份
002172,澳洋科技
603123,翠微股份
300158,振东制药
600176,中国巨石
002770,科迪乳业
002716,金贵银业
000793,华闻传媒
300146,汤臣倍健
603167,渤海轮渡
300259,新天科技
002465,海格通信
600526,菲达环保
000786,北新建材
002063,远光软件
600498,烽火通信
600335,国机汽车
600323,瀚蓝环境
300371,汇中股份
002567,唐人神
600278,东方创业
002694,顾地科技
300298,三诺生物
600585,海螺水泥
002415,海康威视
603588,高能环境
603398,邦宝益智
603345,安井食品
603311,金海环境
601688,华泰证券
601558,华锐风电
601258,庞大集团
601216,君正集团
600871,石化油服
600867,通化东宝
600829,人民同泰
600812,华北制药
600696,匹凸匹
600675,中华企业
600671,天目药业
600635,大众公用
600609,金杯汽车
600533,栖霞建设
600512,腾达建设
600500,中化国际
600310,桂东电力
600280,中央商场
600265,ST景谷
600246,万通地产
600229,城市传媒
600157,永泰能源
600155,宝硕股份
600108,亚盛集团
600068,葛洲坝
600023,浙能电力
600022,山东钢铁
600011,华能国际
300472,新元科技
300384,三联虹普
300235,方直科技
300185,通裕重工
300165,天瑞仪器
300120,经纬电材
300109,新开源
300050,世纪鼎利
002787,华源控股
002655,共达电声
002630,华西能源
002596,海南瑞泽
002541,鸿路钢构
002510,天汽模
002480,新筑股份
002372,伟星新材
002363,隆基机械
002280,联络互动
002276,万马股份
002243,通产丽星
002076,雪 莱 特
002072,凯瑞德
000969,安泰科技
000920,南方汇通
000830,鲁西化工
000671,阳 光 城
000612,焦作万方
000524,岭南控股
000429,粤高速Ａ
000157,中联重科
000034,神州数码
000010,美丽生态
300357,我武生物
600588,用友网络
600845,宝信软件
600118,中国卫星
000019,深深宝Ａ
000911,南宁糖业
600458,时代新材
600463,空港股份
603888,新华网
600717,天津港
300213,佳讯飞鸿
601368,绿城水务
600206,有研新材
603366,日出东方
600517,置信电气
000950,*ST建峰
000797,中国武夷
300164,通源石油
601336,新华保险
000777,中核科技
000637,茂化实华
300015,爱尔眼科
600390,*ST金瑞
601006,大秦铁路
601989,中国重工
600150,中国船舶
600565,迪马股份
601877,正泰电器
000638,万方发展
002570,贝因美
002682,龙洲股份
002442,龙星化工
600917,重庆燃气
601633,长城汽车
600328,兰太实业
601179,中国西电
002054,德美化工
002603,以岭药业
000652,泰达股份
300125,易世达
300482,万孚生物
000886,海南高速
601107,四川成渝
600726,华电能源
300365,恒华科技
300011,鼎汉技术
601636,旗滨集团
600677,航天通信
000089,深圳机场
002015,霞客环保
600325,华发股份
300450,先导智能
002065,东华软件
002566,益盛药业
601808,中海油服
600220,江苏阳光
601929,吉视传媒
601226,华电重工
600746,江苏索普
002625,龙生股份
600292,远达环保
300255,常山药业
000667,美好置业
000100,TCL 集团
002200,云投生态
600067,冠城大通
000027,深圳能源
600783,鲁信创投
600410,华胜天成
002350,北京科锐
600836,界龙实业
300070,碧水源
300332,天壕环境
600997,开滦股份
600691,阳煤化工
300154,瑞凌股份
600848,上海临港
600858,银座股份
600795,国电电力
600038,中直股份
600642,申能股份
603778,乾景园林
600755,厦门国贸
000659,珠海中富
600967,北方创业
000683,远兴能源
002005,德豪润达
000598,兴蓉环境
000732,泰禾集团
600606,绿地控股
002266,浙富控股
600420,现代制药
000539,粤电力Ａ
002616,长青集团
600203,福日电子
600748,上实发展
600435,北方导航
300239,东宝生物
002294,信立泰
002060,粤 水 电
601669,中国电建
000596,古井贡酒
002592,八菱科技
600061,国投安信
600077,宋都股份
600072,中船科技
600054,黄山旅游
601010,文峰股份
300113,顺网科技
600823,世茂股份
000970,中科三环
000069,华侨城Ａ
002051,中工国际
600730,中国高科
002477,雏鹰农牧
300079,数码视讯
600100,同方股份
000090,天健集团
600743,华远地产
600030,中信证券
300190,维尔利
600391,成发科技
000061,农 产 品
300087,荃银高科
002232,启明信息
001696,宗申动力
600436,片仔癀
600688,上海石化
600008,首创股份
600236,桂冠电力
600825,新华传媒
300208,恒顺众昇
600369,西南证券
002743,富煌钢构
002498,汉缆股份
000419,通程控股
002690,美亚光电
600149,廊坊发展
002093,国脉科技
603188,亚邦股份
300385,雪浪环境
600684,珠江实业
300124,汇川技术
600082,海泰发展
000572,海马汽车
300012,华测检测
002658,雪迪龙
000760,斯太尔
300045,华力创通
002285,世联行
002016,世荣兆业
600162,香江控股
600161,天坛生物
000531,穗恒运Ａ
600900,长江电力
600316,洪都航空
002482,广田集团
600297,广汇汽车
002503,搜于特
600339,*ST油工
000931,中 关 村
600127,金健米业
002622,融钰集团
601555,东吴证券
601886,江河集团
000958,东方能源
000415,渤海金控
000998,隆平高科
002183,怡 亚 通
600103,青山纸业
300075,数字政通
600864,哈投股份
000988,华工科技
300054,鼎龙股份
600803,新奥股份
000863,三湘印象
002454,松芝股份
002665,首航节能
300388,国祯环保
600368,五洲交通
600230,沧州大化
600170,上海建工
600789,鲁抗医药
600483,福能股份
002416,爱施德
600208,新湖中宝
601908,京运通
600133,东湖高新
600639,浦东金桥
001979,招商蛇口
002339,积成电子
002187,广百股份
600785,新华百货
600123,兰花科创
000023,深天地Ａ
300262,巴安水务
002324,普利特
002364,中恒电气
002181,粤 传 媒
002672,东江环保
600958,东方证券
002111,威海广泰
600895,张江高科
600724,宁波富达
601969,海南矿业
600399,抚顺特钢
000038,深大通
002542,中化岩土
000656,金科股份
600028,中国石化
000006,深振业Ａ
600811,东方集团
000768,中航飞机
600240,华业资本
600622,嘉宝集团
002406,远东传动
002573,清新环境
300021,大禹节水
600210,紫江企业
002267,陕天然气
601218,吉鑫科技
600269,赣粤高速
300145,中金环境
600539,ST狮头
000692,惠天热电
002446,盛路通信
601139,深圳燃气
300184,力源信息
601377,兴业证券
600674,川投能源
002643,万润股份
600416,湘电股份
000767,漳泽电力
600195,中牧股份
002711,欧浦智网
600027,华电国际
000012,南 玻Ａ
000045,深纺织Ａ
601069,西部黄金
600033,福建高速
600477,杭萧钢构
002133,广宇集团
002256,兆新股份
601985,中国核电
601186,中国铁建
600288,大恒科技
000601,韶能股份
000915,山大华特
002325,洪涛股份
000600,建投能源
002679,福建金森
000036,华联控股
002560,通达股份
600999,招商证券
600398,海澜之家
002247,帝龙文化
600791,京能置业
002013,中航机电
600745,中茵股份
600499,科达洁能
601899,紫金矿业
000861,海印股份
600221,海南航空
600612,老凤祥
600893,中航动力
600496,精工钢构
601857,中国石油
000738,中航动控
002688,金河生物
600120,浙江东方
601933,永辉超市
002307,北新路桥
600219,南山铝业
002152,广电运通
600305,恒顺醋业
000504,*ST生物
002422,科伦药业
000826,启迪桑德
600863,内蒙华电
000005,世纪星源
002619,巨龙管业
600048,保利地产
002237,恒邦股份
600757,长江传媒
002401,中海科技
603568,伟明环保
600705,中航资本
002382,蓝帆医疗
600088,中视传媒
000605,渤海股份
300297,蓝盾股份
000876,新 希 望
600053,九鼎投资
600523,贵航股份
002331,皖通科技
600862,中航高科
300199,翰宇药业
000631,顺发恒业
000966,长源电力
000900,现代投资
600188,兖州煤业
000422,湖北宜化
600372,中航电子
002153,石基信息
000088,盐 田 港
002151,北斗星通
600074,保千里
002088,鲁阳节能
002531,天顺风能
600284,浦东建设
600449,宁夏建材
300407,凯发电气
600198,大唐电信
000505,*ST珠江
600874,创业环保
600531,豫光金铅
002628,成都路桥
600668,尖峰集团
002314,南山控股
000017,深中华A
600086,东方金钰
000016,深康佳Ａ
600610,中毅达
000400,许继电气
000987,越秀金控
600317,营口港
600835,上海机电
600550,保变电气
600376,首开股份
300081,恒信移动
000547,航天发展
000625,长安汽车
000068,华控赛格
601106,中国一重
600685,中船防务
600021,上海电力
002755,东方新星
600894,广日股份
600820,隧道股份
000837,秦川机床
002298,中电鑫龙
600995,文山电力
601311,骆驼股份
600501,航天晨光
600988,赤峰黄金
300114,中航电测
300280,南通锻压
002354,天神娱乐
600629,华建集团
600185,格力地产
002305,南国置业
002617,露笑科技
300013,新宁物流
002067,景兴纸业
000488,晨鸣纸业
000011,深物业A
600489,中金黄金
000519,中兵红箭
002413,雷科防务
002003,伟星股份
002423,*ST中特
600438,通威股份
300007,汉威电子
002748,世龙实业
601208,东材科技
600779,水井坊
600713,南京医药
600982,宁波热电
600153,建发股份
300455,康拓红外
002242,九阳股份
000058,深 赛 格
002657,中科金财
000552,靖远煤电
002023,海特高新
002011,盾安环境
002313,日海通讯
600409,三友化工
600160,巨化股份
002614,蒙发利
600881,亚泰集团
601890,亚星锚链
600004,白云机场
002656,摩登大道
600870,厦华电子
000676,智度股份
000753,漳州发展
000046,泛海控股
600665,天地源
000014,沙河股份
000848,承德露露
000897,津滨发展
000582,北部湾港
300397,天和防务
601038,一拖股份
002436,兴森科技
600393,粤泰股份
601018,宁波港
002398,建研集团
000021,深科技
002671,龙泉股份
600201,生物股份
000687,华讯方舟
300463,迈克生物
600171,上海贝岭
002396,星网锐捷
601369,陕鼓动力
300284,苏交科
600879,航天电子
600548,深高速
300197,铁汉生态
002504,弘高创意
600279,重庆港九
002035,华帝股份
600018,上港集团
002083,孚日股份
000513,丽珠集团
002233,塔牌集团
002179,中航光电
000581,威孚高科
600515,海航基础
600298,安琪酵母
300252,金信诺
002641,永高股份
600039,四川路桥
300444,双杰电气
000877,天山股份
000418,小天鹅Ａ
600805,悦达投资
000540,中天城投
600595,中孚实业
600708,光明地产
600273,嘉化能源
600223,鲁商置业
300020,银江股份
002399,海普瑞
000690,宝新能源
002520,日发精机
600052,浙江广厦
601028,玉龙股份
603816,顾家家居
002205,国统股份
601333,广深铁路
002507,涪陵榨菜
300053,欧比特
601600,中国铝业
002387,黑牛食品
600093,禾嘉股份
002163,中航三鑫
002522,浙江众成
300001,特锐德
601000,唐山港
002680,长生生物
600872,中炬高新
600801,华新水泥
300433,蓝思科技
000022,深赤湾Ａ
601901,方正证券
600658,电子城
600295,鄂尔多斯
000026,飞亚达Ａ
600125,铁龙物流
600017,日照港
000517,荣安地产
002581,未名医药
300368,汇金股份
000959,首钢股份
000158,常山股份
300066,三川智慧
000099,中信海直
002392,北京利尔
002361,神剑股份
600456,宝钛股份
300144,宋城演艺
300415,伊之密
300055,万邦达
002421,达实智能
002534,杭锅股份
600115,东方航空
600322,天房发展
002610,爱康科技
002155,湖南黄金
300036,超图软件
600998,九州通
000973,佛塑科技
000672,上峰水泥
000563,陕国投Ａ
300129,泰胜风能
002244,滨江集团
002449,国星光电
300237,美晨科技
600266,北京城建
300424,航新科技
000789,万年青
600720,祁连山
002431,棕榈股份
600089,特变电工
002353,杰瑞股份
601880,大连港
002041,登海种业
000717,*ST韶钢
600293,三峡新材
600965,福成股份
300353,东土科技
000573,粤宏远Ａ
000756,新华制药
000856,*ST冀装
002171,楚江新材
002373,千方科技
002677,浙江美大
300571,平治信息
002147,新光圆成
000951,中国重汽
000975,银泰资源
000925,众合科技
600683,京投发展
600764,中电广通
000403,ST生化
002508,老板电器
002568,百润股份
300393,中来股份
000548,湖南投资
000923,河北宣工
603977,国泰集团
000905,厦门港务
600480,凌云股份
002335,科华恒盛
000967,盈峰环境
300411,金盾股份
002462,嘉事堂
002595,豪迈科技
603032,德新交运
300374,恒通科技
300560,中富通
000921,海信科龙
002310,东方园林
601111,中国国航
600167,联美控股
000507,珠海港
600742,一汽富维
600643,爱建集团
600875,东方电气
600802,福建水泥
600760,中航黑豹
300577,开润股份
600698,湖南天雁
300355,蒙草生态
002053,云南能投
600403,*ST大有
300612,宣亚国际
600806,*ST昆机
002618,丹邦科技
002109,兴化股份
000525,红 太 阳
300636,同和药业
300635,达安股份
603303,得邦照明
603041,美思德
601228,广州港
